date,username,text,party,labels,year,era,is_edge_case,pred_leaning,pred_stance,confidence,reasoning,raw_response,parse_error
2021-11-12 17:24:14,maziehirono,"A true patriot,  is the definition of perseverance and strength. It is an honor to call her my colleague in the Senate, and more importantly, my dear friend.",Democrat,1,2021,biden-era,False,Unknown,Establishment,25,"The tweet expresses collegial respect and friendship without partisan content, policy positions, or identifying characteristics that would indicate party affiliation.","{
  ""leaning"": ""Unknown"",
  ""stance"": ""Establishment"",
  ""confidence"": 25,
  ""reasoning"": ""The tweet expresses collegial respect and friendship without partisan content, policy positions, or identifying characteristics that would indicate party affiliation.""
}",False
2022-09-27 16:20:07,rosadelauro,"We must protect our supply chains and national security from foreign adversaries like China and Russia.

Today, I j…",Democrat,1,2022,biden-era,False,Republican,Establishment,72,"The focus on supply chain security and naming China/Russia as adversaries reflects typical Republican foreign policy rhetoric, while the measured tone suggests establishment rather than populist orientation.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The focus on supply chain security and naming China/Russia as adversaries reflects typical Republican foreign policy rhetoric, while the measured tone suggests establishment rather than populist orientation.""
}",False
2022-10-18 17:57:37,RepSchneider,Honored to speak with  President Brett Hart at the Eco Skies Alliance Summit about our work to pass my Susta…,Democrat,1,2022,biden-era,False,Democrat,Populist,25,The tweet mentions environmental sustainability work but lacks sufficient partisan or ideological markers for reliable classification.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 25,
  ""reasoning"": ""The tweet mentions environmental sustainability work but lacks sufficient partisan or ideological markers for reliable classification.""
}",False
2021-01-22 16:44:41,SenatorFischer,Update: we all agree that moving guard from other states out of the Capitol complex was unacceptable. Glad to hear that those guardsmen have now been relocated back inside the Capitol for rest breaks. We cannot thank them enough for their service during this time.,Republican,0,2021,biden-era,False,Republican,Establishment,65,"The tweet criticizes moving National Guard away from the Capitol, a position primarily held by Republican senators concerned about January 6th security, while maintaining respectful institutional tone.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet criticizes moving National Guard away from the Capitol, a position primarily held by Republican senators concerned about January 6th security, while maintaining respectful institutional tone.""
}",False
2022-12-23 02:55:40,RepScottPerry,Sorry to disappoint the keyboard warriors & lazy journalists like former CNN reporter  who shared a TO…,Republican,0,2022,biden-era,False,Republican,Populist,72,"The tweet dismisses critics as 'keyboard warriors' and attacks 'lazy journalists' and CNN, which are characteristic of populist Republican rhetoric that positions the speaker against establishment media.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet dismisses critics as 'keyboard warriors' and attacks 'lazy journalists' and CNN, which are characteristic of populist Republican rhetoric that positions the speaker against establishment media.""
}",False
2021-06-29 20:37:30,SenatorHassan,"Did you know that my office can help you navigate issues with federal agencies? From veterans services to social security benefits, we are here to help. Check out our new series on constituent success stories to see examples of how we can help you!",Democrat,1,2021,biden-era,False,Unknown,Establishment,25,"This is a generic constituent services announcement with no partisan messaging, policy positions, or ideological cues that would indicate party affiliation.","{
  ""leaning"": ""Unknown"",
  ""stance"": ""Establishment"",
  ""confidence"": 25,
  ""reasoning"": ""This is a generic constituent services announcement with no partisan messaging, policy positions, or ideological cues that would indicate party affiliation.""
}",False
2021-02-02 02:17:06,SenatorCollins,"Talks between our group and  the administration will continue as we work in good faith on a sixth bipartisan package to help struggling families, get students back to school, assist small businesses and employees, support healthcare providers, and  accelerate testing and  vaccine programs",Republican,0,2021,biden-era,True,Democrat,Establishment,72,"The emphasis on bipartisan cooperation, government assistance programs, and healthcare support aligns with establishment Democratic priorities, though the bipartisan framing suggests a moderate/centrist approach.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The emphasis on bipartisan cooperation, government assistance programs, and healthcare support aligns with establishment Democratic priorities, though the bipartisan framing suggests a moderate/centrist approach.""
}",False
2023-01-14 20:10:13,RepGregSteube,"This week, we voted to repeal Biden’s army of 87,000 IRS agents!
This Republican House majority is just getting sta…",Republican,0,2023,biden-era,False,Republican,Populist,95,"The tweet criticizes Biden's IRS funding and emphasizes opposition to government expansion, which are core Republican populist positions.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 95,
  ""reasoning"": ""The tweet criticizes Biden's IRS funding and emphasizes opposition to government expansion, which are core Republican populist positions.""
}",False
2021-07-23 19:15:29,SenGillibrand,"Right now, apps on your phone are collecting and selling your data without accountability for the very real harm they can cause. We need a Data Protection Agency to hold them accountable and we need it now.",Democrat,1,2021,biden-era,False,Democrat,Populist,75,Advocacy for stronger consumer privacy protections and a new regulatory agency reflects a Democratic priority with populist appeal against corporate power.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""Advocacy for stronger consumer privacy protections and a new regulatory agency reflects a Democratic priority with populist appeal against corporate power.""
}",False
2021-09-08 23:33:26,SenJohnKennedy,Looking for gas in Louisiana? Fill up your tank at one of these locations:,Republican,0,2021,biden-era,False,Republican,Populist,35,"Tweet appears to be practical constituent service information about gas locations, providing limited partisan signal but slightly tilted toward a Republican senator's local focus on energy/gas availability.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 35,
  ""reasoning"": ""Tweet appears to be practical constituent service information about gas locations, providing limited partisan signal but slightly tilted toward a Republican senator's local focus on energy/gas availability.""
}",False
2022-08-03 20:35:29,RepMrvan,I am deeply saddened to learn of the sudden passing of my Indiana colleague and Congressional-district neighbor Rep. Jackie Walorski.,Democrat,1,2022,biden-era,False,Republican,Establishment,45,"The tweet is a respectful condolence about a Republican colleague from Indiana, but lacks partisan content making classification uncertain.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet is a respectful condolence about a Republican colleague from Indiana, but lacks partisan content making classification uncertain.""
}",False
2022-09-16 16:23:25,RepGarbarino,"Freedom is not free. Today, on National POW/MIA Recognition Day, please join me in honoring the brave members of ou…",Republican,0,2022,biden-era,False,Republican,Establishment,35,"The tweet focuses on military honor and patriotic commemoration, themes more commonly emphasized by Republicans, but the sentiment is bipartisan and the limited excerpt provides insufficient information for higher confidence.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""The tweet focuses on military honor and patriotic commemoration, themes more commonly emphasized by Republicans, but the sentiment is bipartisan and the limited excerpt provides insufficient information for higher confidence.""
}",False
2021-06-14 20:59:06,SenatorCarper,Glad I could join my buddy  for  #GrowSmartAwards. Improving our transportation infrastructure and saving our planet is no small task. We are working hard to pass a down payment on the #AmericanJobsPlan. Inaction isnt an option.,Democrat,1,2021,biden-era,False,Democrat,Establishment,85,"Support for infrastructure investment, environmental protection, and the American Jobs Plan are key Democratic establishment priorities.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 85,
  ""reasoning"": ""Support for infrastructure investment, environmental protection, and the American Jobs Plan are key Democratic establishment priorities.""
}",False
2022-09-09 19:03:57,RepHarshbarger,Let’s not forget that President Biden tried to DICTATE your free speech with his failed Ministry of Truth.,Republican,0,2022,biden-era,False,Republican,Populist,92,"The tweet uses strong populist rhetoric attacking Biden's speech policies with inflammatory language ('DICTATE,' 'Ministry of Truth'), characteristic of Republican populist messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet uses strong populist rhetoric attacking Biden's speech policies with inflammatory language ('DICTATE,' 'Ministry of Truth'), characteristic of Republican populist messaging.""
}",False
2022-07-05 14:33:52,RepLoudermilk,Proud to work with my colleague  on legislation to strengthen school resource officer (SRO) program…,Republican,0,2022,biden-era,False,Republican,Establishment,45,"Support for school resource officers is typically a Republican/conservative position, but the bland bipartisan language and lack of distinctive ideological markers limits confidence in classification.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""Support for school resource officers is typically a Republican/conservative position, but the bland bipartisan language and lack of distinctive ideological markers limits confidence in classification.""
}",False
2022-09-20 14:27:35,RepSpartz,Thousands of Ukrainians who heroically defended Mariupol at Azovstal are being held as POWs by the Russians with no…,Republican,0,2022,biden-era,False,Democrat,Establishment,72,Support for Ukraine and concern about Russian POW treatment aligns with typical Democratic foreign policy priorities and establishment internationalism.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Support for Ukraine and concern about Russian POW treatment aligns with typical Democratic foreign policy priorities and establishment internationalism.""
}",False
2021-09-11 19:33:28,SenTinaSmith,"I was also moved by Gold Star Mother Jill Stephenson, whose son Corporal Benjamin Koppan Army Rangermade the ultimate sacrifice while saving six of his fellow soldiers in Afghanistan.",Democrat,1,2021,biden-era,False,Republican,Establishment,25,"The tweet honors military sacrifice and a Gold Star family, themes common across both parties, but lacks partisan content making classification unreliable.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 25,
  ""reasoning"": ""The tweet honors military sacrifice and a Gold Star family, themes common across both parties, but lacks partisan content making classification unreliable.""
}",False
2021-07-29 15:10:33,SenatorHagerty,New bill would force White House to disclose Facebook censorship requests |,Republican,0,2021,biden-era,False,Republican,Populist,72,The focus on government transparency regarding tech company censorship aligns with Republican and populist concerns about Big Tech accountability and potential bias against conservative voices.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The focus on government transparency regarding tech company censorship aligns with Republican and populist concerns about Big Tech accountability and potential bias against conservative voices.""
}",False
2021-09-23 14:58:47,SenJohnBarrasso,John Kerry has been a disaster for a long time for our country. There are ways that we can certainly protect the environment without hurting the economy he apparently doesnt believe that.,Republican,0,2021,biden-era,False,Republican,Populist,85,"Attacks Kerry (Democrat) on environmental policy grounds while emphasizing economic concerns, using populist framing of jobs vs. environment dichotomy.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 85,
  ""reasoning"": ""Attacks Kerry (Democrat) on environmental policy grounds while emphasizing economic concerns, using populist framing of jobs vs. environment dichotomy.""
}",False
2021-11-13 15:00:00,SenatorRomney,"Utahnsincluding state and local leadersknow whats best for Utah, not Washington. Our bipartisan infrastructure bill provides funding for key infrastructure projects like roads, bridges, highways, water, and broadband. The best part? Our state will decide where the money goes.",Republican,0,2021,biden-era,True,Republican,Establishment,75,"Emphasizes state autonomy over federal control while supporting infrastructure investment, reflecting moderate Republican federalist principles with establishment-friendly bipartisan messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""Emphasizes state autonomy over federal control while supporting infrastructure investment, reflecting moderate Republican federalist principles with establishment-friendly bipartisan messaging.""
}",False
2021-10-28 22:58:28,Sen_JoeManchin,As we work through the text of the legislation I would hope all of us will continue to deal in good faith and do what is right for the future of the American people.,Democrat,1,2021,biden-era,True,Republican,Establishment,35,"The tweet's emphasis on good faith negotiation and legislative process suggests an establishment-oriented politician, but the generic bipartisan language and lack of partisan positioning makes confident classification difficult.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""The tweet's emphasis on good faith negotiation and legislative process suggests an establishment-oriented politician, but the generic bipartisan language and lack of partisan positioning makes confident classification difficult.""
}",False
2022-12-19 16:19:17,RepRichardNeal,MA’s own  has been a friend to Ireland & understands the immense progress that has been made since the G…,Democrat,1,2022,biden-era,False,Democrat,Establishment,35,"The tweet's focus on diplomatic relations and international progress suggests an establishment perspective, but insufficient content limits confidence in classification.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""The tweet's focus on diplomatic relations and international progress suggests an establishment perspective, but insufficient content limits confidence in classification.""
}",False
2023-01-09 22:35:09,DesJarlaisTN04,Every day I am thankful for the service and sacrifice of our law enforcement officers. We owe a debt of gratitude t…,Republican,0,2023,biden-era,False,Republican,Establishment,45,"The tweet's praise for law enforcement is common across both parties, but slightly more characteristic of Republican messaging; insufficient context limits confidence.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet's praise for law enforcement is common across both parties, but slightly more characteristic of Republican messaging; insufficient context limits confidence.""
}",False
2022-12-08 21:36:32,RepRaulRuizMD,"Once again, I voted yes for the #RespectforMarriageAct. Now, this long overdue legislation to protect all marriages…",Democrat,1,2022,biden-era,False,Democrat,Establishment,78,Support for the Respect for Marriage Act is a core Democratic position that aligns with mainstream party establishment on LGBTQ+ rights.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 78,
  ""reasoning"": ""Support for the Respect for Marriage Act is a core Democratic position that aligns with mainstream party establishment on LGBTQ+ rights.""
}",False
2021-12-01 14:21:04,MarkWarner,"The Supreme Court is hearing a case today that could overturn the decades of precedent set by Roe v. Wade. Let me be clear: abortion care is health care, and I remain committed to protecting that.",Democrat,1,2021,biden-era,False,Democrat,Establishment,95,"The tweet defends abortion rights and uses mainstream Democratic framing of abortion as healthcare, reflecting party orthodoxy rather than populist positioning.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 95,
  ""reasoning"": ""The tweet defends abortion rights and uses mainstream Democratic framing of abortion as healthcare, reflecting party orthodoxy rather than populist positioning.""
}",False
2021-03-09 15:32:40,SenTomCotton,Criminal organizations and drug cartels that terrorize our communities ought to be treated like terrorist groups in the eyes of the U.S. government. Our bill would help stop cartel violence by ensuring these groups face dire consequences for their actions.,Republican,0,2021,biden-era,False,PARSE_ERROR,PARSE_ERROR,-1,,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet's emphasis on harsh law-and-order measures against criminal organizations and cartel violence reflects conservative priorities, while the aggressive ""dire consequences"" language appeals to populist demands for stronger action against threats to communities.""
}",True
2021-04-14 17:05:06,SenSchumer,We must all stand up against the recent surge of anti-Asian violence. The Senate this week will vote on  and  COVID Hate Crimes Bill to help #StopAsianHate.,Democrat,1,2021,biden-era,False,Democrat,Establishment,72,"Support for federal hate crimes legislation addressing anti-Asian violence reflects Democratic priorities, and the formal legislative framing indicates establishment orientation rather than populist rhetoric.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Support for federal hate crimes legislation addressing anti-Asian violence reflects Democratic priorities, and the formal legislative framing indicates establishment orientation rather than populist rhetoric.""
}",False
2021-03-03 21:29:56,SenJohnKennedy,Banking isnt a red vs. blue battleground. Law-abiding Americans should have access to financial services without banks' playing politics.,Republican,0,2021,biden-era,False,Republican,Populist,72,"The tweet critiques banks for 'playing politics' and emphasizes fairness to 'law-abiding Americans,' language commonly used by Republicans opposing what they view as discriminatory banking practices, particularly regarding conservative figures or industries.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet critiques banks for 'playing politics' and emphasizes fairness to 'law-abiding Americans,' language commonly used by Republicans opposing what they view as discriminatory banking practices, particularly regarding conservative figures or industries.""
}",False
2023-01-10 20:22:11,RepJamesComer,"🚨Dems spent trillions & ignited historic inflation. 

🚨Dems formed dystopian disinformation boards to police Americ…",Republican,0,2023,biden-era,False,Republican,Populist,95,"The tweet uses alarmist language criticizing Democratic spending and civil liberties policies, employing populist rhetoric about government overreach and media control.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 95,
  ""reasoning"": ""The tweet uses alarmist language criticizing Democratic spending and civil liberties policies, employing populist rhetoric about government overreach and media control.""
}",False
2022-12-08 23:17:57,RepBonamici,"Astoria is known for its riverfront businesses built atop piers on wooden pilings. On this day in 1922, those woode…",Democrat,1,2022,biden-era,False,Unknown,Unknown,5,"This tweet appears to be a historical fact about Astoria with no political content, party affiliation, or ideological stance discernible.","{
  ""leaning"": ""Unknown"",
  ""stance"": ""Unknown"",
  ""confidence"": 5,
  ""reasoning"": ""This tweet appears to be a historical fact about Astoria with no political content, party affiliation, or ideological stance discernible.""
}",False
2021-07-19 16:41:41,SenAngusKing,"Any bipartisan infrastructure package must include a significant investment to help Maine people statewide access the opportunities provided by affordable, high-speed broadband. Lets keep working, and get this bill done for the American people.",Democrat,1,2021,biden-era,True,Democrat,Establishment,72,"The emphasis on bipartisan infrastructure investment and broadband access reflects Democratic priorities, while the establishment tone suggests a moderate senator focused on legislative compromise rather than populist rhetoric.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The emphasis on bipartisan infrastructure investment and broadband access reflects Democratic priorities, while the establishment tone suggests a moderate senator focused on legislative compromise rather than populist rhetoric.""
}",False
2022-03-22 22:19:38,RodneyDavis,Happy National Ag Day and National Ag Week. It’s a privilege to serve as a member of  and be a voice for…,Republican,0,2022,biden-era,False,Republican,Populist,35,"The tweet celebrates agriculture and committee service, which is common among rural-state senators from both parties, making classification uncertain without additional context.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 35,
  ""reasoning"": ""The tweet celebrates agriculture and committee service, which is common among rural-state senators from both parties, making classification uncertain without additional context.""
}",False
2021-03-11 00:12:27,SenatorShaheen,Wazhma Frogh and other Afghan women have risked their lives in pursuit of a peaceful and just Afghanistan. The U.S. must uphold our commitment to them and to the people of Afghanistan.,Democrat,1,2021,biden-era,False,Democrat,Establishment,72,"Support for Afghan women's rights and international commitment reflects typical Democratic foreign policy priorities, while the establishment-focused language emphasizes institutional responsibility rather than populist anti-interventionism.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Support for Afghan women's rights and international commitment reflects typical Democratic foreign policy priorities, while the establishment-focused language emphasizes institutional responsibility rather than populist anti-interventionism.""
}",False
2022-12-08 04:20:12,RepThompson,Congratulations to the City of Rohnert Park on their annual tree lighting celebration!,Democrat,1,2022,biden-era,False,Republican,Establishment,25,"This is a non-partisan ceremonial tweet about a local community event with no political content, making classification highly uncertain.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 25,
  ""reasoning"": ""This is a non-partisan ceremonial tweet about a local community event with no political content, making classification highly uncertain.""
}",False
2021-11-09 19:20:53,SenSanders,"The wealthy must start paying their fair share of taxes. We must lower the cost of prescription drugs through Medicare negotiations. We must expand Medicare to cover dental, hearing and vision. We must expand Medicaid to improve home health care coverage.",Democrat,1,2021,biden-era,True,Democrat,Populist,95,"The tweet advocates for progressive taxation, healthcare expansion, and cost controls—core populist Democratic positions that challenge wealthy interests and corporate power.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 95,
  ""reasoning"": ""The tweet advocates for progressive taxation, healthcare expansion, and cost controls—core populist Democratic positions that challenge wealthy interests and corporate power.""
}",False
2021-08-31 18:42:00,maziehirono,"That abortion case you think the Supreme Court will use to take down Roe next year? It might not matter. The Court can end abortion rights tonight, without any oral arguments. They're hoping we don't notice. #BansOffOurBodies",Democrat,1,2021,biden-era,False,Democrat,Populist,92,"The tweet strongly opposes abortion restrictions using populist rhetoric about hidden judicial actions and appeals to grassroots activism through #BansOffOurBodies, characteristic of progressive Democratic messaging.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet strongly opposes abortion restrictions using populist rhetoric about hidden judicial actions and appeals to grassroots activism through #BansOffOurBodies, characteristic of progressive Democratic messaging.""
}",False
2021-04-07 19:51:03,SenatorWarnock,Last week I met with farmers and  producers across six Georgia counties to learnwhat morethe federalgovernment can do to help themnavigate thesupply chainchallengesbrought on by COVID-19.Im committedto continuing toamplifytheir voices and  stories in Congress.,Democrat,1,2021,biden-era,False,Republican,Establishment,45,"The tweet shows constituent engagement and support for agricultural interests, which is characteristic of Georgia senators, but lacks ideological markers to distinguish partisan leaning with high confidence.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet shows constituent engagement and support for agricultural interests, which is characteristic of Georgia senators, but lacks ideological markers to distinguish partisan leaning with high confidence.""
}",False
2021-03-04 20:10:20,SenatorHagerty,. and I have sent a letter to  urging the Administration to work with our allies and partners to impose a new arms embargo on Iran.,Republican,0,2021,biden-era,False,Republican,Establishment,78,Advocacy for arms embargo on Iran aligns with traditional Republican foreign policy hawkishness and establishment international relations approach.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 78,
  ""reasoning"": ""Advocacy for arms embargo on Iran aligns with traditional Republican foreign policy hawkishness and establishment international relations approach.""
}",False
2021-09-26 21:38:30,senrobportman,"We need cybersecurity accountability in our fed govt to ensure a more effective national defense against cyberattacks, especially in the wake of the most recent ManageEngine cyberattack and  increased cyberattacks against the private sector and  federal agencies.",Republican,0,2021,biden-era,False,Republican,Establishment,45,"The tweet emphasizes national defense and federal government accountability on cybersecurity, which are traditional concerns of establishment Republicans, though the focus on government oversight could appeal to either party.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet emphasizes national defense and federal government accountability on cybersecurity, which are traditional concerns of establishment Republicans, though the focus on government oversight could appeal to either party.""
}",False
2022-12-03 22:57:12,RepCori,"Today & every day, we must continue to uplift and advance policies that affirm the dignity, safety, and well-being…",Democrat,1,2022,biden-era,False,Democrat,Establishment,75,"The language emphasizing dignity, safety, and well-being with a focus on advancing policies reflects typical Democratic establishment rhetoric, though the incomplete nature of the tweet limits confidence.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""The language emphasizing dignity, safety, and well-being with a focus on advancing policies reflects typical Democratic establishment rhetoric, though the incomplete nature of the tweet limits confidence.""
}",False
2021-09-07 17:55:47,MikeCrapo,"ICYMI, my friend  had a great piece in the WSJ last month. The Democrats proposed double-death tax would suffocate economic growth, job creation and capital formation needed to improve productivity and reduce inflation.",Republican,0,2021,biden-era,False,Republican,Establishment,92,Opposes Democratic tax policy using economic arguments typical of mainstream Republican fiscal conservatism.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 92,
  ""reasoning"": ""Opposes Democratic tax policy using economic arguments typical of mainstream Republican fiscal conservatism.""
}",False
2021-10-08 22:00:20,SenatorTimScott,The Democrats want to weaponize the IRS. They are frantically looking for a way to generate revenue to offset the trillions of dollars they plan to recklessly spend.,Republican,0,2021,biden-era,False,Republican,Populist,92,"The tweet uses strong partisan language criticizing Democrats' fiscal policies and makes claims about weaponization, which is characteristic of Republican populist messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet uses strong partisan language criticizing Democrats' fiscal policies and makes claims about weaponization, which is characteristic of Republican populist messaging.""
}",False
2021-06-16 01:39:20,ChrisCoons,"Today, I also joined my colleagues in calling on the administration to address the backlogs and processing delays for DACA recipients, which impact not only the individuals who depend on them, but their families and the workplaces that employ them.",Democrat,1,2021,biden-era,False,Democrat,Establishment,85,"Support for DACA and administrative efficiency reflects mainstream Democratic immigration policy position, with institutional focus on process improvement rather than disruptive change.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 85,
  ""reasoning"": ""Support for DACA and administrative efficiency reflects mainstream Democratic immigration policy position, with institutional focus on process improvement rather than disruptive change.""
}",False
2021-10-31 19:28:26,SenatorHagerty,"It is inexcusable that the Biden Admin refuses to support the tireless work of law enforcement agents to prevent unknown, potentially dangerous persons from entering the U.S. Its time to stop putting politics over national security and secure the border.",Republican,0,2021,biden-era,False,Republican,Populist,92,"The tweet criticizes Biden's immigration policies from a hardline border security perspective while invoking law enforcement and national security concerns, typical of populist Republican messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet criticizes Biden's immigration policies from a hardline border security perspective while invoking law enforcement and national security concerns, typical of populist Republican messaging.""
}",False
2021-03-25 21:10:57,SenGaryPeters,"Today, I proudly voted to extend the Paycheck Protection Program because it's critical we give our small businesses and workers the support they need to stay afloat during this unprecedented economic crisis. I'll keep fighting for small businesses across Michigan.",Democrat,1,2021,biden-era,False,Republican,Establishment,72,"Support for PPP extension and emphasis on helping small businesses reflects typical Republican economic policy positions, though the populist framing of 'fighting for' workers could appeal across the aisle.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Support for PPP extension and emphasis on helping small businesses reflects typical Republican economic policy positions, though the populist framing of 'fighting for' workers could appeal across the aisle.""
}",False
2021-07-19 18:15:07,SenatorLankford,"The  is failing Oklahomans and  the nation. I want answers why Oklahomans are facing long delays and  hearing radio silence. America is back to work, its past time for the State Department to get back to work also.",Republican,0,2021,biden-era,False,Republican,Populist,72,Criticism of government bureaucratic inefficiency combined with appeals to working Americans suggests a Republican populist perspective skeptical of State Department competence.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""Criticism of government bureaucratic inefficiency combined with appeals to working Americans suggests a Republican populist perspective skeptical of State Department competence.""
}",False
2021-03-16 14:03:39,SenatorCollins,". in Portland has received more than $3.6 million to build, test, and  operate a river-powered turbine. This federal funding will accelerate the companys efforts to provide Mainers with clean, affordable energy.",Republican,0,2021,biden-era,True,Democrat,Establishment,72,Emphasis on federal clean energy funding and environmental infrastructure aligns with Democratic establishment policy priorities.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Emphasis on federal clean energy funding and environmental infrastructure aligns with Democratic establishment policy priorities.""
}",False
2023-01-17 17:57:49,RepMalliotakis,We’ve long said  must get it’s fiscal house in order & not ask commuters to shell out more. The utter mismanage…,Republican,0,2023,biden-era,False,Republican,Populist,65,Criticism of government fiscal mismanagement and opposition to increased taxes on working commuters aligns with Republican populist messaging about government accountability and protecting taxpayers.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 65,
  ""reasoning"": ""Criticism of government fiscal mismanagement and opposition to increased taxes on working commuters aligns with Republican populist messaging about government accountability and protecting taxpayers.""
}",False
2021-02-04 19:07:30,lisamurkowski,"Every community has felt the impacts of #COVID19, but the financial disruption and health disparities it has caused have not been spread equally, as rural and remote communities have been particularly devastated.",Republican,0,2021,biden-era,True,Democrat,Populist,72,"The tweet emphasizes health disparities and unequal impacts, focusing on vulnerable rural communities, which aligns with Democratic populist messaging about systemic inequities and addressing disadvantaged groups.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet emphasizes health disparities and unequal impacts, focusing on vulnerable rural communities, which aligns with Democratic populist messaging about systemic inequities and addressing disadvantaged groups.""
}",False
