date,username,text,party,labels,year,era,is_edge_case,pred_leaning,pred_stance,confidence,reasoning,raw_response,parse_error
2022-09-27 16:20:07,rosadelauro,"We must protect our supply chains and national security from foreign adversaries like China and Russia.

Today, I j…",Democrat,1,2022,biden-era,False,Republican,Establishment,72,"Emphasis on national security, supply chain protection, and naming China and Russia as adversaries reflects traditional Republican foreign policy concerns, though the incomplete tweet limits full assessment.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Emphasis on national security, supply chain protection, and naming China and Russia as adversaries reflects traditional Republican foreign policy concerns, though the incomplete tweet limits full assessment.""
}",False
2022-10-18 17:57:37,RepSchneider,Honored to speak with  President Brett Hart at the Eco Skies Alliance Summit about our work to pass my Susta…,Democrat,1,2022,biden-era,False,Democrat,Establishment,72,"Focus on environmental sustainability initiatives and collaborative legislative work aligns with Democratic priorities, though limited context prevents higher confidence.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Focus on environmental sustainability initiatives and collaborative legislative work aligns with Democratic priorities, though limited context prevents higher confidence.""
}",False
2021-01-22 16:44:41,SenatorFischer,Update: we all agree that moving guard from other states out of the Capitol complex was unacceptable. Glad to hear that those guardsmen have now been relocated back inside the Capitol for rest breaks. We cannot thank them enough for their service during this time.,Republican,0,2021,biden-era,False,Republican,Establishment,72,"The tweet criticizes the removal of National Guard from the Capitol, a talking point primarily used by Republicans to criticize January 6th security decisions and Democratic leadership.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet criticizes the removal of National Guard from the Capitol, a talking point primarily used by Republicans to criticize January 6th security decisions and Democratic leadership.""
}",False
2022-12-23 02:55:40,RepScottPerry,Sorry to disappoint the keyboard warriors & lazy journalists like former CNN reporter  who shared a TO…,Republican,0,2022,biden-era,False,Republican,Populist,72,"The tweet dismisses critics as 'keyboard warriors' and attacks the media ('lazy journalists'), which reflects populist anti-establishment rhetoric commonly used by Republican senators.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet dismisses critics as 'keyboard warriors' and attacks the media ('lazy journalists'), which reflects populist anti-establishment rhetoric commonly used by Republican senators.""
}",False
2021-06-29 20:37:30,SenatorHassan,"Did you know that my office can help you navigate issues with federal agencies? From veterans services to social security benefits, we are here to help. Check out our new series on constituent success stories to see examples of how we can help you!",Democrat,1,2021,biden-era,False,Republican,Establishment,65,"The tweet emphasizes constituent services and direct office assistance, a hallmark of Republican messaging focused on government efficiency and local representation rather than policy advocacy typical of Democratic tweets.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""The tweet emphasizes constituent services and direct office assistance, a hallmark of Republican messaging focused on government efficiency and local representation rather than policy advocacy typical of Democratic tweets.""
}",False
2021-02-02 02:17:06,SenatorCollins,"Talks between our group and  the administration will continue as we work in good faith on a sixth bipartisan package to help struggling families, get students back to school, assist small businesses and employees, support healthcare providers, and  accelerate testing and  vaccine programs",Republican,0,2021,biden-era,True,Democrat,Establishment,72,"The emphasis on bipartisan cooperation, social safety net provisions (struggling families, small businesses, healthcare), and COVID relief programs aligns with Democratic priorities and establishment rhetoric focused on collaborative governance.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The emphasis on bipartisan cooperation, social safety net provisions (struggling families, small businesses, healthcare), and COVID relief programs aligns with Democratic priorities and establishment rhetoric focused on collaborative governance.""
}",False
2023-01-14 20:10:13,RepGregSteube,"This week, we voted to repeal Biden’s army of 87,000 IRS agents!
This Republican House majority is just getting sta…",Republican,0,2023,biden-era,False,Republican,Populist,95,"The tweet opposes Biden's IRS funding expansion using populist framing about a large government workforce, which is a characteristically Republican and populist position against federal overreach.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 95,
  ""reasoning"": ""The tweet opposes Biden's IRS funding expansion using populist framing about a large government workforce, which is a characteristically Republican and populist position against federal overreach.""
}",False
2021-07-23 19:15:29,SenGillibrand,"Right now, apps on your phone are collecting and selling your data without accountability for the very real harm they can cause. We need a Data Protection Agency to hold them accountable and we need it now.",Democrat,1,2021,biden-era,False,Democrat,Populist,78,"The tweet advocates for stronger consumer protection and government regulation to hold tech companies accountable, which aligns with Democratic populist priorities of protecting ordinary citizens from corporate exploitation.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 78,
  ""reasoning"": ""The tweet advocates for stronger consumer protection and government regulation to hold tech companies accountable, which aligns with Democratic populist priorities of protecting ordinary citizens from corporate exploitation.""
}",False
2021-09-08 23:33:26,SenJohnKennedy,Looking for gas in Louisiana? Fill up your tank at one of these locations:,Republican,0,2021,biden-era,False,Republican,Establishment,45,"The tweet provides practical local information about gas stations, which is a service-oriented post typical of constituent assistance, but lacks sufficient partisan or ideological content for high confidence classification.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet provides practical local information about gas stations, which is a service-oriented post typical of constituent assistance, but lacks sufficient partisan or ideological content for high confidence classification.""
}",False
2022-08-03 20:35:29,RepMrvan,I am deeply saddened to learn of the sudden passing of my Indiana colleague and Congressional-district neighbor Rep. Jackie Walorski.,Democrat,1,2022,biden-era,False,Republican,Establishment,75,"The tweet references an Indiana colleague, indicating the author is likely a Republican Senator from Indiana, and the respectful, institutional tone reflects establishment decorum rather than populist messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet references an Indiana colleague, indicating the author is likely a Republican Senator from Indiana, and the respectful, institutional tone reflects establishment decorum rather than populist messaging.""
}",False
2022-09-16 16:23:25,RepGarbarino,"Freedom is not free. Today, on National POW/MIA Recognition Day, please join me in honoring the brave members of ou…",Republican,0,2022,biden-era,False,Republican,Establishment,45,"The tweet's patriotic messaging and focus on military honor are traditionally associated with Republican senators, though the theme is bipartisan and the limited content makes classification uncertain.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet's patriotic messaging and focus on military honor are traditionally associated with Republican senators, though the theme is bipartisan and the limited content makes classification uncertain.""
}",False
2021-06-14 20:59:06,SenatorCarper,Glad I could join my buddy  for  #GrowSmartAwards. Improving our transportation infrastructure and saving our planet is no small task. We are working hard to pass a down payment on the #AmericanJobsPlan. Inaction isnt an option.,Democrat,1,2021,biden-era,False,Democrat,Establishment,85,"The tweet promotes infrastructure investment, climate action, and the American Jobs Plan, which are core Democratic policy priorities, with language emphasizing collaboration and progressive governance.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 85,
  ""reasoning"": ""The tweet promotes infrastructure investment, climate action, and the American Jobs Plan, which are core Democratic policy priorities, with language emphasizing collaboration and progressive governance.""
}",False
2022-09-09 19:03:57,RepHarshbarger,Let’s not forget that President Biden tried to DICTATE your free speech with his failed Ministry of Truth.,Republican,0,2022,biden-era,False,Republican,Populist,92,"The tweet uses strong populist rhetoric ('DICTATE', 'Ministry of Truth') to criticize Biden's administration for alleged threats to free speech, which is characteristic of Republican populist messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet uses strong populist rhetoric ('DICTATE', 'Ministry of Truth') to criticize Biden's administration for alleged threats to free speech, which is characteristic of Republican populist messaging.""
}",False
2022-07-05 14:33:52,RepLoudermilk,Proud to work with my colleague  on legislation to strengthen school resource officer (SRO) program…,Republican,0,2022,biden-era,False,Republican,Establishment,72,Support for school resource officers reflects a law-and-order conservative priority that emphasizes police presence in schools rather than alternative safety approaches.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Support for school resource officers reflects a law-and-order conservative priority that emphasizes police presence in schools rather than alternative safety approaches.""
}",False
2022-09-20 14:27:35,RepSpartz,Thousands of Ukrainians who heroically defended Mariupol at Azovstal are being held as POWs by the Russians with no…,Republican,0,2022,biden-era,False,Democrat,Establishment,72,Focus on Ukrainian POWs and Russian conduct aligns with Democratic emphasis on international humanitarian concerns and criticism of Russia's military actions.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Focus on Ukrainian POWs and Russian conduct aligns with Democratic emphasis on international humanitarian concerns and criticism of Russia's military actions.""
}",False
2021-09-11 19:33:28,SenTinaSmith,"I was also moved by Gold Star Mother Jill Stephenson, whose son Corporal Benjamin Koppan Army Rangermade the ultimate sacrifice while saving six of his fellow soldiers in Afghanistan.",Democrat,1,2021,biden-era,False,Republican,Establishment,45,"The tweet honors military sacrifice and a Gold Star family, themes common in conservative rhetoric, though the nonpartisan nature of honoring fallen soldiers makes this classification uncertain.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet honors military sacrifice and a Gold Star family, themes common in conservative rhetoric, though the nonpartisan nature of honoring fallen soldiers makes this classification uncertain.""
}",False
2021-07-29 15:10:33,SenatorHagerty,New bill would force White House to disclose Facebook censorship requests |,Republican,0,2021,biden-era,False,Republican,Populist,75,"The tweet criticizes government-social media collusion and demands transparency, which aligns with Republican populist concerns about Big Tech overreach and establishment accountability.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet criticizes government-social media collusion and demands transparency, which aligns with Republican populist concerns about Big Tech overreach and establishment accountability.""
}",False
2021-09-23 14:58:47,SenJohnBarrasso,John Kerry has been a disaster for a long time for our country. There are ways that we can certainly protect the environment without hurting the economy he apparently doesnt believe that.,Republican,0,2021,biden-era,False,Republican,Establishment,85,"Criticizes a Democratic official (John Kerry) for environmental policies that allegedly harm the economy, reflecting Republican priorities of skepticism toward aggressive climate action.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 85,
  ""reasoning"": ""Criticizes a Democratic official (John Kerry) for environmental policies that allegedly harm the economy, reflecting Republican priorities of skepticism toward aggressive climate action.""
}",False
2021-11-13 15:00:00,SenatorRomney,"Utahnsincluding state and local leadersknow whats best for Utah, not Washington. Our bipartisan infrastructure bill provides funding for key infrastructure projects like roads, bridges, highways, water, and broadband. The best part? Our state will decide where the money goes.",Republican,0,2021,biden-era,True,Republican,Establishment,72,"Emphasizes state autonomy over federal control and supports bipartisan infrastructure spending, reflecting establishment Republican pragmatism while maintaining federalist principles.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Emphasizes state autonomy over federal control and supports bipartisan infrastructure spending, reflecting establishment Republican pragmatism while maintaining federalist principles.""
}",False
2021-10-28 22:58:28,Sen_JoeManchin,As we work through the text of the legislation I would hope all of us will continue to deal in good faith and do what is right for the future of the American people.,Democrat,1,2021,biden-era,True,Republican,Establishment,45,"The measured, bipartisan tone emphasizing good faith negotiation and national interest suggests an establishment-oriented senator, but the vague rhetoric lacks strong partisan markers making confidence moderate.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The measured, bipartisan tone emphasizing good faith negotiation and national interest suggests an establishment-oriented senator, but the vague rhetoric lacks strong partisan markers making confidence moderate.""
}",False
2022-12-19 16:19:17,RepRichardNeal,MA’s own  has been a friend to Ireland & understands the immense progress that has been made since the G…,Democrat,1,2022,biden-era,False,Democrat,Establishment,45,"The tweet's focus on international relations and diplomatic progress suggests an establishment-oriented Democrat, though limited content makes confident classification difficult.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""The tweet's focus on international relations and diplomatic progress suggests an establishment-oriented Democrat, though limited content makes confident classification difficult.""
}",False
2023-01-09 22:35:09,DesJarlaisTN04,Every day I am thankful for the service and sacrifice of our law enforcement officers. We owe a debt of gratitude t…,Republican,0,2023,biden-era,False,Republican,Establishment,72,"Strong support for law enforcement with traditional gratitude framing is characteristic of Republican messaging, though the incomplete nature limits certainty.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Strong support for law enforcement with traditional gratitude framing is characteristic of Republican messaging, though the incomplete nature limits certainty.""
}",False
2022-12-08 21:36:32,RepRaulRuizMD,"Once again, I voted yes for the #RespectforMarriageAct. Now, this long overdue legislation to protect all marriages…",Democrat,1,2022,biden-era,False,Democrat,Establishment,75,"Support for marriage equality legislation aligns with Democratic values, though the measured tone and institutional approach suggests establishment rather than populist positioning.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""Support for marriage equality legislation aligns with Democratic values, though the measured tone and institutional approach suggests establishment rather than populist positioning.""
}",False
2021-12-01 14:21:04,MarkWarner,"The Supreme Court is hearing a case today that could overturn the decades of precedent set by Roe v. Wade. Let me be clear: abortion care is health care, and I remain committed to protecting that.",Democrat,1,2021,biden-era,False,Democrat,Populist,95,Strong support for abortion rights and framing it as healthcare aligns with Democratic messaging on reproductive freedom and protecting established precedent.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 95,
  ""reasoning"": ""Strong support for abortion rights and framing it as healthcare aligns with Democratic messaging on reproductive freedom and protecting established precedent.""
}",False
2021-03-09 15:32:40,SenTomCotton,Criminal organizations and drug cartels that terrorize our communities ought to be treated like terrorist groups in the eyes of the U.S. government. Our bill would help stop cartel violence by ensuring these groups face dire consequences for their actions.,Republican,0,2021,biden-era,False,Republican,Populist,72,"The tweet uses strong law-and-order language with emphasis on harsh consequences for criminal organizations, appealing to populist concerns about community safety and border security.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet uses strong law-and-order language with emphasis on harsh consequences for criminal organizations, appealing to populist concerns about community safety and border security.""
}",False
2021-04-14 17:05:06,SenSchumer,We must all stand up against the recent surge of anti-Asian violence. The Senate this week will vote on  and  COVID Hate Crimes Bill to help #StopAsianHate.,Democrat,1,2021,biden-era,False,Democrat,Establishment,85,"The tweet addresses anti-Asian violence and supports a specific Senate bill, reflecting Democratic priorities on civil rights and criminal justice issues.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 85,
  ""reasoning"": ""The tweet addresses anti-Asian violence and supports a specific Senate bill, reflecting Democratic priorities on civil rights and criminal justice issues.""
}",False
2021-03-03 21:29:56,SenJohnKennedy,Banking isnt a red vs. blue battleground. Law-abiding Americans should have access to financial services without banks' playing politics.,Republican,0,2021,biden-era,False,Republican,Populist,72,"The tweet criticizes banks for 'playing politics' and frames financial access as a populist issue against institutional gatekeeping, while avoiding partisan language that suggests Democrat framing.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet criticizes banks for 'playing politics' and frames financial access as a populist issue against institutional gatekeeping, while avoiding partisan language that suggests Democrat framing.""
}",False
2023-01-10 20:22:11,RepJamesComer,"🚨Dems spent trillions & ignited historic inflation. 

🚨Dems formed dystopian disinformation boards to police Americ…",Republican,0,2023,biden-era,False,Republican,Populist,92,The tweet criticizes Democrats for inflation and government overreach using populist language about protecting Americans from elite control.,"{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet criticizes Democrats for inflation and government overreach using populist language about protecting Americans from elite control.""
}",False
2022-12-08 23:17:57,RepBonamici,"Astoria is known for its riverfront businesses built atop piers on wooden pilings. On this day in 1922, those woode…",Democrat,1,2022,biden-era,False,Democrat,Establishment,35,"The tweet appears to be a historical/informational post about a local community rather than a clearly partisan political statement, making classification uncertain.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 35,
  ""reasoning"": ""The tweet appears to be a historical/informational post about a local community rather than a clearly partisan political statement, making classification uncertain.""
}",False
2021-07-19 16:41:41,SenAngusKing,"Any bipartisan infrastructure package must include a significant investment to help Maine people statewide access the opportunities provided by affordable, high-speed broadband. Lets keep working, and get this bill done for the American people.",Democrat,1,2021,biden-era,True,Democrat,Establishment,72,"The tweet emphasizes bipartisan cooperation, infrastructure investment, and broadband access for rural communities, which aligns with Democratic priorities while the collaborative tone and focus on getting bills done reflects establishment pragmatism.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet emphasizes bipartisan cooperation, infrastructure investment, and broadband access for rural communities, which aligns with Democratic priorities while the collaborative tone and focus on getting bills done reflects establishment pragmatism.""
}",False
2022-03-22 22:19:38,RodneyDavis,Happy National Ag Day and National Ag Week. It’s a privilege to serve as a member of  and be a voice for…,Republican,0,2022,biden-era,False,Republican,Establishment,65,"Focus on agricultural interests and committee membership suggests a Senator from a rural/agricultural state, more commonly associated with Republican representation.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 65,
  ""reasoning"": ""Focus on agricultural interests and committee membership suggests a Senator from a rural/agricultural state, more commonly associated with Republican representation.""
}",False
2021-03-11 00:12:27,SenatorShaheen,Wazhma Frogh and other Afghan women have risked their lives in pursuit of a peaceful and just Afghanistan. The U.S. must uphold our commitment to them and to the people of Afghanistan.,Democrat,1,2021,biden-era,False,Democrat,Establishment,75,"The tweet emphasizes commitment to Afghan women's rights and international humanitarian values, which aligns with Democratic emphasis on global human rights and progressive causes.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet emphasizes commitment to Afghan women's rights and international humanitarian values, which aligns with Democratic emphasis on global human rights and progressive causes.""
}",False
2022-12-08 04:20:12,RepThompson,Congratulations to the City of Rohnert Park on their annual tree lighting celebration!,Democrat,1,2022,biden-era,False,Republican,Establishment,45,"Nonpartisan local community engagement tweet with no clear ideological markers, slightly more consistent with Republican senators' localized constituent service messaging style.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 45,
  ""reasoning"": ""Nonpartisan local community engagement tweet with no clear ideological markers, slightly more consistent with Republican senators' localized constituent service messaging style.""
}",False
2021-11-09 19:20:53,SenSanders,"The wealthy must start paying their fair share of taxes. We must lower the cost of prescription drugs through Medicare negotiations. We must expand Medicare to cover dental, hearing and vision. We must expand Medicaid to improve home health care coverage.",Democrat,1,2021,biden-era,True,Democrat,Populist,92,"The tweet advocates for progressive tax policies on the wealthy, Medicare expansion, and drug cost reduction—all populist Democratic priorities focused on helping working and middle-class Americans.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet advocates for progressive tax policies on the wealthy, Medicare expansion, and drug cost reduction—all populist Democratic priorities focused on helping working and middle-class Americans.""
}",False
2021-08-31 18:42:00,maziehirono,"That abortion case you think the Supreme Court will use to take down Roe next year? It might not matter. The Court can end abortion rights tonight, without any oral arguments. They're hoping we don't notice. #BansOffOurBodies",Democrat,1,2021,biden-era,False,Democrat,Populist,92,"The tweet defends abortion rights and expresses distrust of the Supreme Court's intentions, which are characteristic Democratic positions, particularly appealing to the party's base on this social issue.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet defends abortion rights and expresses distrust of the Supreme Court's intentions, which are characteristic Democratic positions, particularly appealing to the party's base on this social issue.""
}",False
2021-04-07 19:51:03,SenatorWarnock,Last week I met with farmers and  producers across six Georgia counties to learnwhat morethe federalgovernment can do to help themnavigate thesupply chainchallengesbrought on by COVID-19.Im committedto continuing toamplifytheir voices and  stories in Congress.,Democrat,1,2021,biden-era,False,Republican,Establishment,72,"The focus on meeting with farmers and emphasizing constituent service with federal support reflects typical Republican establishment communication, though the non-partisan nature of the content and lack of partisan criticism limits confidence.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The focus on meeting with farmers and emphasizing constituent service with federal support reflects typical Republican establishment communication, though the non-partisan nature of the content and lack of partisan criticism limits confidence.""
}",False
2021-03-04 20:10:20,SenatorHagerty,. and I have sent a letter to  urging the Administration to work with our allies and partners to impose a new arms embargo on Iran.,Republican,0,2021,biden-era,False,Republican,Establishment,72,"The tweet advocates for hawkish foreign policy toward Iran through coordinated international action, which aligns with traditional Republican establishment positions on Middle East security.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The tweet advocates for hawkish foreign policy toward Iran through coordinated international action, which aligns with traditional Republican establishment positions on Middle East security.""
}",False
2021-09-26 21:38:30,senrobportman,"We need cybersecurity accountability in our fed govt to ensure a more effective national defense against cyberattacks, especially in the wake of the most recent ManageEngine cyberattack and  increased cyberattacks against the private sector and  federal agencies.",Republican,0,2021,biden-era,False,Republican,Establishment,72,"The focus on federal government accountability, national defense, and cybersecurity threats reflects establishment Republican priorities around government efficiency and security, though the bipartisan nature of cybersecurity issues makes confidence moderate.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""The focus on federal government accountability, national defense, and cybersecurity threats reflects establishment Republican priorities around government efficiency and security, though the bipartisan nature of cybersecurity issues makes confidence moderate.""
}",False
2022-12-03 22:57:12,RepCori,"Today & every day, we must continue to uplift and advance policies that affirm the dignity, safety, and well-being…",Democrat,1,2022,biden-era,False,Democrat,Populist,72,"The language emphasizing dignity, safety, and well-being of people reflects Democratic values of social welfare and human rights advocacy.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""The language emphasizing dignity, safety, and well-being of people reflects Democratic values of social welfare and human rights advocacy.""
}",False
2021-09-07 17:55:47,MikeCrapo,"ICYMI, my friend  had a great piece in the WSJ last month. The Democrats proposed double-death tax would suffocate economic growth, job creation and capital formation needed to improve productivity and reduce inflation.",Republican,0,2021,biden-era,False,Republican,Establishment,92,"The tweet criticizes Democratic tax policy (death tax) using economic arguments about growth and job creation, which are typical Republican talking points.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet criticizes Democratic tax policy (death tax) using economic arguments about growth and job creation, which are typical Republican talking points.""
}",False
2021-10-08 22:00:20,SenatorTimScott,The Democrats want to weaponize the IRS. They are frantically looking for a way to generate revenue to offset the trillions of dollars they plan to recklessly spend.,Republican,0,2021,biden-era,False,Republican,Populist,92,"The tweet uses partisan attack language against Democrats, accuses them of weaponizing government agencies, and criticizes reckless spending in a populist anti-establishment framing.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 92,
  ""reasoning"": ""The tweet uses partisan attack language against Democrats, accuses them of weaponizing government agencies, and criticizes reckless spending in a populist anti-establishment framing.""
}",False
2021-06-16 01:39:20,ChrisCoons,"Today, I also joined my colleagues in calling on the administration to address the backlogs and processing delays for DACA recipients, which impact not only the individuals who depend on them, but their families and the workplaces that employ them.",Democrat,1,2021,biden-era,False,Democrat,Establishment,85,"Advocacy for DACA recipients and support for immigration-friendly policies is a characteristic Democratic position, and the collaborative, institutional tone suggests establishment rather than populist approach.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 85,
  ""reasoning"": ""Advocacy for DACA recipients and support for immigration-friendly policies is a characteristic Democratic position, and the collaborative, institutional tone suggests establishment rather than populist approach.""
}",False
2021-10-31 19:28:26,SenatorHagerty,"It is inexcusable that the Biden Admin refuses to support the tireless work of law enforcement agents to prevent unknown, potentially dangerous persons from entering the U.S. Its time to stop putting politics over national security and secure the border.",Republican,0,2021,biden-era,False,Republican,Establishment,92,"Criticizes Biden administration on border security and law enforcement support, using nationalist security framing typical of Republican messaging without populist anti-establishment rhetoric.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 92,
  ""reasoning"": ""Criticizes Biden administration on border security and law enforcement support, using nationalist security framing typical of Republican messaging without populist anti-establishment rhetoric.""
}",False
2021-03-25 21:10:57,SenGaryPeters,"Today, I proudly voted to extend the Paycheck Protection Program because it's critical we give our small businesses and workers the support they need to stay afloat during this unprecedented economic crisis. I'll keep fighting for small businesses across Michigan.",Democrat,1,2021,biden-era,False,Republican,Establishment,72,"Support for PPP extension with pro-business framing is typical of Republican economic policy, though the moderate tone and lack of partisan rhetoric suggests establishment rather than populist positioning.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Establishment"",
  ""confidence"": 72,
  ""reasoning"": ""Support for PPP extension with pro-business framing is typical of Republican economic policy, though the moderate tone and lack of partisan rhetoric suggests establishment rather than populist positioning.""
}",False
2021-07-19 18:15:07,SenatorLankford,"The  is failing Oklahomans and  the nation. I want answers why Oklahomans are facing long delays and  hearing radio silence. America is back to work, its past time for the State Department to get back to work also.",Republican,0,2021,biden-era,False,Republican,Populist,75,"The tweet criticizes government agency performance and demands accountability while emphasizing work ethic, reflecting populist anti-establishment themes common in Republican messaging.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet criticizes government agency performance and demands accountability while emphasizing work ethic, reflecting populist anti-establishment themes common in Republican messaging.""
}",False
2021-03-16 14:03:39,SenatorCollins,". in Portland has received more than $3.6 million to build, test, and  operate a river-powered turbine. This federal funding will accelerate the companys efforts to provide Mainers with clean, affordable energy.",Republican,0,2021,biden-era,True,Democrat,Establishment,78,"The tweet celebrates federal funding for clean energy infrastructure, which aligns with Democratic priorities on climate and environmental policy.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Establishment"",
  ""confidence"": 78,
  ""reasoning"": ""The tweet celebrates federal funding for clean energy infrastructure, which aligns with Democratic priorities on climate and environmental policy.""
}",False
2023-01-17 17:57:49,RepMalliotakis,We’ve long said  must get it’s fiscal house in order & not ask commuters to shell out more. The utter mismanage…,Republican,0,2023,biden-era,False,Republican,Populist,72,"Criticizes government fiscal mismanagement and opposes increased taxes on commuters, reflecting conservative fiscal concerns and populist messaging against perceived government inefficiency.","{
  ""leaning"": ""Republican"",
  ""stance"": ""Populist"",
  ""confidence"": 72,
  ""reasoning"": ""Criticizes government fiscal mismanagement and opposes increased taxes on commuters, reflecting conservative fiscal concerns and populist messaging against perceived government inefficiency.""
}",False
2021-02-04 19:07:30,lisamurkowski,"Every community has felt the impacts of #COVID19, but the financial disruption and health disparities it has caused have not been spread equally, as rural and remote communities have been particularly devastated.",Republican,0,2021,biden-era,True,Democrat,Populist,75,"The tweet emphasizes health disparities and the disproportionate impact on marginalized communities, which are Democratic priorities, while adopting a populist focus on rural and remote communities being left behind.","{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""The tweet emphasizes health disparities and the disproportionate impact on marginalized communities, which are Democratic priorities, while adopting a populist focus on rural and remote communities being left behind.""
}",False
2021-08-13 18:20:00,SenatorHassan,"This is welcome news. The #ChildTaxCredit is making a huge difference. And today, the second round is on its way to help millions of American families.",Democrat,1,2021,biden-era,False,Democrat,Populist,75,Support for the Child Tax Credit expansion reflects Democratic priorities around direct assistance to working families and progressive social welfare policies.,"{
  ""leaning"": ""Democrat"",
  ""stance"": ""Populist"",
  ""confidence"": 75,
  ""reasoning"": ""Support for the Child Tax Credit expansion reflects Democratic priorities around direct assistance to working families and progressive social welfare policies.""
}",False
